1.00832e+06;635191;1.29018e+06;2;15
1.00797e+06;644237;1.28943e+06;3;15
1.00789e+06;569486;1.29386e+06;3;14
1.00705e+06;593792;1.29207e+06;3;14
1.00392e+06;606776;1.29101e+06;3;15
1.00382e+06;570996;1.29469e+06;2;14
1.00225e+06;596423;1.29115e+06;2;15
1.00167e+06;563235;1.29703e+06;3;14
1.00006e+06;577538;1.29331e+06;2;15
999282;578630;1.2946e+06;3;14
998914;610941;1.29055e+06;3;15
998254;580870;1.29353e+06;3;14
994915;657979;1.28682e+06;3;15
994395;585266;1.29361e+06;3;15
993061;561555;1.29708e+06;3;14
992848;656120;1.28939e+06;3;15
992020;551260;1.3079e+06;3;12
990841;594147;1.29218e+06;3;15
988169;566846;1.29716e+06;3;14
987670;588903;1.29293e+06;3;15
987276;654568;1.29096e+06;3;14
987175;589311;1.29232e+06;3;15
986812;590851;1.29365e+06;2;14
985650;554809;1.30827e+06;2;13
981277;576173;1.29494e+06;3;15
979121;655281;1.29253e+06;3;14
979053;593278;1.29386e+06;3;15
976296;569060;1.2951e+06;3;15
974549;675502;1.28896e+06;3;15
974071;556906;1.3076e+06;3;13
973572;655066;1.29296e+06;3;14
973542;568592;1.29711e+06;3;15
970013;565512;1.30478e+06;3;13
968332;559036;1.30704e+06;3;13
967596;583268;1.29476e+06;3;15
967393;572464;1.30274e+06;3;13
965561;574007;1.29857e+06;3;15
965480;561925;1.30663e+06;3;13
964374;610696;1.29638e+06;3;15
962723;675502;1.29295e+06;3;15
951591;612613;1.29329e+06;3;15
951435;576055;1.30215e+06;3;14
949865;548081;1.30943e+06;3;13
947322;607461;1.30221e+06;3;15
947271;648400;1.29827e+06;3;15
944263;574926;1.30272e+06;3;14
942574;560949;1.30708e+06;3;14
940556;571137;1.30481e+06;3;14
940294;577356;1.30263e+06;3;14
939765;675502;1.29296e+06;3;15
937105;589917;1.30235e+06;3;15
936780;562377;1.30725e+06;3;14
936397;578073;1.30303e+06;3;14
935847;571751;1.30471e+06;3;15
935724;591810;1.30257e+06;3;15
927794;579237;1.30483e+06;3;15
926171;545040;1.30945e+06;3;14
925251;675502;1.29325e+06;3;15
919302;588096;1.30355e+06;3;15
913771;545723;1.31118e+06;3;14
913059;564018;1.30512e+06;3;15
910622;569755;1.30601e+06;3;15
906683;562931;1.30677e+06;3;14
905099;549616;1.30877e+06;3;15
902175;554448;1.30834e+06;3;15
902152;548631;1.3092e+06;3;15
901174;556954;1.30816e+06;3;15
900006;557428;1.30736e+06;3;15
899873;564940;1.30871e+06;3;15
898144;550311;1.30968e+06;3;15
897890;549033;1.30995e+06;3;15
897607;556371;1.30901e+06;3;15
896444;622443;1.30766e+06;3;15
895386;553996;1.30902e+06;3;15
894812;549033;1.31005e+06;3;15
888476;556686;1.31127e+06;3;15
885690;622443;1.30812e+06;3;15
881373;572416;1.30871e+06;3;15
881259;622443;1.30827e+06;3;15
861622;622443;1.34464e+06;3;15
