1.3251e+06;630086;1.28546e+06;2;12
1.31935e+06;667447;1.28216e+06;1;11
1.29634e+06;648948;1.28246e+06;1;11
1.25202e+06;579464;1.291e+06;1;12
1.20834e+06;661624;1.28245e+06;2;12
1.20509e+06;607217;1.28721e+06;2;13
1.19753e+06;675280;1.28359e+06;3;12
1.19285e+06;584518;1.29046e+06;1;11
1.18822e+06;581706;1.29128e+06;1;11
1.18509e+06;690569;1.28032e+06;3;13
1.17751e+06;644071;1.28435e+06;3;11
1.17413e+06;582260;1.2908e+06;2;11
1.1731e+06;681787;1.28041e+06;3;13
1.16587e+06;682639;1.28089e+06;3;13
1.16461e+06;586477;1.29122e+06;1;12
1.1596e+06;574453;1.29164e+06;1;12
1.15571e+06;565182;1.29263e+06;1;14
1.15457e+06;592936;1.2906e+06;2;12
1.15435e+06;601867;1.28762e+06;2;14
1.15394e+06;659508;1.28379e+06;2;13
1.14959e+06;622276;1.28794e+06;1;12
1.14754e+06;618294;1.28817e+06;2;13
1.13495e+06;645147;1.28442e+06;1;13
1.12902e+06;660173;1.28385e+06;2;13
1.12881e+06;675580;1.283e+06;3;14
1.12832e+06;601839;1.29036e+06;1;12
1.12395e+06;631200;1.28731e+06;1;13
1.12394e+06;643033;1.28471e+06;3;14
1.11393e+06;566790;1.29334e+06;3;12
1.11262e+06;604304;1.2894e+06;1;12
1.10467e+06;690121;1.28054e+06;2;13
1.10343e+06;597128;1.29052e+06;1;13
1.10263e+06;652643;1.284e+06;2;14
1.10182e+06;676478;1.28181e+06;3;14
1.0975e+06;644884;1.2846e+06;2;13
1.09411e+06;675428;1.2838e+06;3;14
1.09279e+06;679305;1.28328e+06;3;12
1.09202e+06;609435;1.28914e+06;2;12
1.0918e+06;578084;1.29136e+06;1;13
1.09077e+06;573706;1.29217e+06;1;13
1.08909e+06;683353;1.2814e+06;3;13
1.08358e+06;681775;1.28167e+06;3;14
1.08157e+06;666193;1.2847e+06;2;14
1.07121e+06;669427;1.2846e+06;2;14
1.06997e+06;576366;1.2923e+06;2;13
1.06952e+06;586902;1.29161e+06;2;13
1.06824e+06;675502;1.28389e+06;3;15
1.0682e+06;616113;1.28843e+06;2;14
1.06715e+06;684634;1.28275e+06;3;14
1.0666e+06;637354;1.28479e+06;2;14
1.06564e+06;684634;1.28319e+06;3;14
1.06495e+06;581256;1.29241e+06;3;14
1.06265e+06;612578;1.28944e+06;2;14
1.05686e+06;641136;1.2862e+06;2;15
