1.5217e+06;630844;1.27011e+06;1;13
1.47905e+06;628659;1.27183e+06;1;13
1.45421e+06;608255;1.27768e+06;1;13
1.45054e+06;576077;1.28703e+06;1;11
1.43634e+06;580981;1.28589e+06;1;10
1.42645e+06;582551;1.28375e+06;1;10
1.42549e+06;631586;1.27014e+06;1;13
1.41008e+06;631637;1.2701e+06;1;13
1.39605e+06;628219;1.27213e+06;1;13
1.387e+06;586619;1.28386e+06;1;11
1.37808e+06;589975;1.28144e+06;1;11
1.37534e+06;618090;1.27422e+06;1;12
1.37196e+06;590055;1.28185e+06;1;12
1.3705e+06;572663;1.289e+06;1;11
1.36459e+06;632212;1.27007e+06;1;14
1.3642e+06;619065;1.27428e+06;1;12
1.36317e+06;595964;1.27931e+06;1;13
1.35925e+06;623326;1.27219e+06;1;13
1.33982e+06;629250;1.27244e+06;1;14
1.33719e+06;629293;1.27255e+06;1;14
1.3291e+06;600095;1.27967e+06;1;12
1.3248e+06;578895;1.28756e+06;1;11
1.32344e+06;630464;1.27016e+06;1;14
1.32327e+06;630464;1.2707e+06;1;14
1.32184e+06;610622;1.27591e+06;1;13
1.32069e+06;637095;1.27026e+06;1;15
1.32051e+06;630654;1.27095e+06;1;13
1.31752e+06;609430;1.27611e+06;1;12
1.31692e+06;599793;1.27972e+06;1;12
1.31221e+06;637095;1.27026e+06;1;15
1.31141e+06;637095;1.27031e+06;1;15
1.31103e+06;637095;1.27037e+06;1;15
1.30981e+06;611593;1.27709e+06;1;13
1.30739e+06;621293;1.27285e+06;1;14
1.30685e+06;623326;1.2735e+06;1;13
1.30364e+06;590065;1.28123e+06;1;14
1.30239e+06;637095;1.27052e+06;1;15
1.30221e+06;630464;1.27156e+06;1;14
1.30082e+06;627598;1.27272e+06;1;13
1.29967e+06;623283;1.27457e+06;1;13
1.29821e+06;637095;1.27093e+06;1;15
1.29624e+06;613172;1.27582e+06;1;13
1.29534e+06;585164;1.28389e+06;1;12
1.29357e+06;612911;1.27628e+06;1;13
1.29201e+06;638739;1.27226e+06;1;15
1.29011e+06;631340;1.27258e+06;1;14
1.2835e+06;587302;1.2829e+06;1;12
1.28337e+06;621462;1.2747e+06;1;14
1.28144e+06;574434;1.28849e+06;1;12
1.28102e+06;624845;1.27477e+06;1;14
1.27683e+06;588451;1.28319e+06;1;13
1.2767e+06;601033;1.27934e+06;1;13
1.27664e+06;629913;1.27258e+06;1;15
1.27639e+06;586564;1.28505e+06;1;12
1.27468e+06;615890;1.27584e+06;1;13
1.2717e+06;611921;1.27666e+06;1;14
1.27007e+06;559262;1.29905e+06;3;13
1.26301e+06;638121;1.27236e+06;1;14
1.2628e+06;615527;1.27715e+06;1;15
1.26082e+06;625447;1.27293e+06;1;15
1.26e+06;606394;1.27777e+06;1;13
1.25735e+06;625850;1.27419e+06;1;13
1.25711e+06;628357;1.27297e+06;1;15
1.25664e+06;574688;1.28897e+06;1;11
1.25539e+06;628357;1.27297e+06;1;15
1.25317e+06;620315;1.27527e+06;1;15
1.25132e+06;620642;1.27477e+06;1;14
1.24884e+06;608941;1.27767e+06;1;14
1.24735e+06;605348;1.27787e+06;1;14
1.2459e+06;616038;1.27582e+06;1;14
1.2446e+06;638880;1.27313e+06;1;14
1.24457e+06;618825;1.27614e+06;1;15
1.24336e+06;590577;1.28275e+06;1;13
1.24252e+06;629659;1.27442e+06;1;15
1.24241e+06;638121;1.27321e+06;1;14
1.24218e+06;573263;1.28949e+06;1;12
1.24167e+06;624747;1.27488e+06;1;15
1.24096e+06;581573;1.28535e+06;1;12
1.24075e+06;603359;1.27842e+06;1;14
1.24031e+06;586856;1.28437e+06;1;12
