1.53991e+06;614318;1.27602e+06;1;10
1.47949e+06;623225;1.27342e+06;1;12
1.47301e+06;615734;1.2745e+06;1;13
1.47126e+06;626579;1.27334e+06;1;12
1.45959e+06;627951;1.27296e+06;1;13
1.44006e+06;598619;1.27718e+06;1;12
1.42958e+06;624652;1.27354e+06;1;12
1.42901e+06;602087;1.27692e+06;1;13
1.41886e+06;626535;1.27349e+06;1;13
1.40631e+06;624771;1.27423e+06;1;11
1.40256e+06;577835;1.28622e+06;1;9
1.38523e+06;603823;1.27727e+06;1;12
1.37374e+06;607332;1.27747e+06;1;11
1.36267e+06;585774;1.28505e+06;1;12
1.3552e+06;620783;1.275e+06;1;13
1.33975e+06;610819;1.27646e+06;1;13
1.33586e+06;594562;1.28166e+06;1;13
1.33552e+06;580846;1.28559e+06;1;11
1.32602e+06;630464;1.27047e+06;1;14
1.32402e+06;637095;1.27021e+06;1;15
1.31744e+06;609012;1.27715e+06;1;12
1.31645e+06;600901;1.27969e+06;1;12
1.31517e+06;637285;1.27068e+06;1;14
1.31024e+06;628664;1.2718e+06;1;14
1.30518e+06;608196;1.27815e+06;1;12
1.3049e+06;597784;1.2805e+06;1;13
1.30479e+06;628241;1.27256e+06;1;13
1.30113e+06;621843;1.27517e+06;1;14
1.29171e+06;637095;1.27068e+06;1;15
1.29118e+06;595483;1.28222e+06;1;11
1.29096e+06;610302;1.27809e+06;1;12
1.28713e+06;626485;1.27372e+06;1;12
1.28339e+06;612577;1.27606e+06;1;13
1.28256e+06;634083;1.27195e+06;1;15
1.27911e+06;635295;1.27204e+06;1;15
1.27751e+06;600897;1.28019e+06;1;13
1.27244e+06;572039;1.2894e+06;1;12
1.26866e+06;609709;1.27812e+06;1;13
1.26466e+06;615226;1.27681e+06;1;14
1.26383e+06;622390;1.27429e+06;1;14
1.25844e+06;597261;1.28104e+06;1;12
1.25667e+06;602418;1.27854e+06;1;13
1.25232e+06;605854;1.27851e+06;1;14
1.24922e+06;627463;1.27594e+06;1;14
1.245e+06;601568;1.28076e+06;1;13
1.24025e+06;601607;1.2788e+06;1;14
1.23608e+06;630464;1.2726e+06;1;14
1.23497e+06;632402;1.27437e+06;1;13
1.23066e+06;588870;1.28379e+06;1;13
1.23025e+06;564513;1.29179e+06;1;12
1.22974e+06;595760;1.28118e+06;1;13
1.22674e+06;597391;1.28141e+06;1;12
1.22566e+06;615267;1.27667e+06;1;15
1.2249e+06;612877;1.27715e+06;1;14
1.22251e+06;618567;1.27691e+06;1;14
1.21913e+06;635536;1.27389e+06;1;14
1.21851e+06;607357;1.27873e+06;1;13
1.21777e+06;596774;1.28216e+06;1;14
1.21772e+06;601607;1.2791e+06;1;14
1.21755e+06;622014;1.27742e+06;1;13
1.21643e+06;637139;1.2736e+06;1;14
1.2137e+06;599607;1.28081e+06;1;13
1.21177e+06;568194;1.29108e+06;1;12
1.20744e+06;610709;1.27762e+06;1;15
1.20603e+06;633089;1.27471e+06;1;14
1.20527e+06;571329;1.28943e+06;1;12
1.205e+06;572795;1.28937e+06;1;13
1.20334e+06;568220;1.29083e+06;1;12
1.19976e+06;578905;1.2865e+06;1;12
1.19834e+06;634954;1.27476e+06;1;14
1.19783e+06;597394;1.28143e+06;1;14
1.19702e+06;637095;1.27371e+06;1;15
1.19649e+06;559528;1.29256e+06;1;12
1.19304e+06;628357;1.2754e+06;1;14
1.19203e+06;637095;1.27378e+06;1;15
1.19166e+06;630719;1.27514e+06;1;13
1.18826e+06;586199;1.28475e+06;1;14
1.18659e+06;593975;1.28242e+06;1;13
1.18506e+06;619557;1.27816e+06;1;13
1.18181e+06;591880;1.28324e+06;1;13
1.18136e+06;589142;1.28583e+06;1;12
1.17949e+06;604161;1.2789e+06;1;14
1.17728e+06;637095;1.27542e+06;1;14
1.17718e+06;591812;1.28367e+06;1;11
1.17657e+06;557306;1.29993e+06;3;12
1.17419e+06;607313;1.27914e+06;1;14
1.17175e+06;593325;1.28432e+06;1;12
1.17158e+06;599683;1.28235e+06;1;15
1.17138e+06;627620;1.27587e+06;1;14
1.16949e+06;621114;1.27767e+06;1;15
1.16196e+06;567239;1.29228e+06;1;11
1.15878e+06;570961;1.29055e+06;1;12
1.15588e+06;624422;1.27667e+06;1;13
1.1555e+06;637122;1.27533e+06;1;14
1.15518e+06;599745;1.28219e+06;1;13
1.15407e+06;626173;1.27763e+06;1;14
1.15137e+06;559793;1.30058e+06;3;14
1.15047e+06;628891;1.27692e+06;1;14
1.14917e+06;604653;1.28108e+06;1;15
1.14836e+06;605646;1.28187e+06;1;15
1.14651e+06;599429;1.2831e+06;1;14
1.14477e+06;594424;1.2836e+06;1;13
1.14055e+06;592116;1.2847e+06;1;12
1.13936e+06;573513;1.28931e+06;1;12
1.13856e+06;588597;1.28583e+06;1;14
1.13457e+06;588741;1.28619e+06;1;14
1.13317e+06;624479;1.27843e+06;1;14
1.13196e+06;609398;1.28019e+06;1;13
1.13089e+06;630464;1.27547e+06;1;14
1.12746e+06;597684;1.2848e+06;1;14
1.12659e+06;574725;1.28918e+06;1;14
1.1227e+06;598803;1.28404e+06;1;15
1.11863e+06;607875;1.28189e+06;1;14
1.11583e+06;600531;1.28291e+06;1;14
1.11504e+06;560674;1.29961e+06;3;14
1.114e+06;608021;1.28331e+06;1;14
1.11351e+06;616705;1.27901e+06;1;14
1.11275e+06;621615;1.27969e+06;1;14
1.11154e+06;589142;1.28591e+06;1;13
1.11005e+06;623127;1.27969e+06;1;14
1.10745e+06;604988;1.28362e+06;1;14
1.10416e+06;637095;1.27588e+06;1;15
1.10325e+06;609371;1.2802e+06;1;14
1.09953e+06;573427;1.28976e+06;1;12
1.09804e+06;571164;1.29143e+06;1;14
1.09736e+06;575279;1.2893e+06;1;14
1.09353e+06;571710;1.2911e+06;1;13
1.08997e+06;594985;1.28522e+06;1;15
1.08968e+06;575733;1.28683e+06;1;13
1.08739e+06;579900;1.28969e+06;1;13
1.08637e+06;561146;1.29302e+06;1;13
1.08611e+06;586003;1.28902e+06;1;14
1.08554e+06;571767;1.29216e+06;1;13
1.07882e+06;576002;1.28985e+06;1;13
1.07686e+06;603500;1.28374e+06;1;15
1.07607e+06;587525;1.2869e+06;1;14
1.07474e+06;579143;1.28975e+06;1;14
1.07142e+06;576041;1.28992e+06;1;14
1.07068e+06;586965;1.28855e+06;1;14
1.06975e+06;597609;1.28713e+06;1;14
1.0689e+06;599660;1.28405e+06;1;15
1.06707e+06;601359;1.28567e+06;1;14
1.06425e+06;576783;1.29023e+06;1;14
1.06138e+06;590573;1.28779e+06;1;15
1.06077e+06;574119;1.29075e+06;1;14
1.05963e+06;599742;1.28599e+06;1;15
1.05806e+06;588258;1.28902e+06;1;15
1.05692e+06;589000;1.28933e+06;1;15
1.05602e+06;589000;1.28933e+06;1;15
1.05445e+06;562497;1.29447e+06;1;14
1.05328e+06;585348;1.28949e+06;1;15
1.04554e+06;600041;1.28687e+06;1;15
1.04488e+06;585348;1.29017e+06;1;15
1.04487e+06;578166;1.29101e+06;1;15
1.03913e+06;589765;1.2897e+06;1;15
